binary,complex
"[0, 0, 1, 0]",(-3.0776323308583757+2.9856588834325546j)
"[0, 1, 1, 0]",(-1.0527148972784377+2.9936356547728873j)
"[0, 0, 0, 0]",(-2.9913368674114684-3.0073217500501386j)
"[1, 0, 1, 0]",(2.9457155444555565+3.098468643839452j)
"[0, 0, 0, 1]",(-2.968844211527819-0.980451773618191j)
"[0, 0, 1, 0]",(-3.1698611243782464+2.9671284935656423j)
"[1, 1, 1, 1]",(0.8932876205117088+0.9832703032117603j)
"[1, 1, 1, 0]",(0.9523556917578657+2.969005773917276j)
"[0, 0, 0, 1]",(-2.840009557645262-0.9616546661637987j)
"[0, 0, 1, 0]",(-3.143824369728438+3.019048904727252j)
"[0, 0, 0, 0]",(-3.0932441320948922-3.0464338197470484j)
"[1, 0, 1, 0]",(3.0164912494584453+3.0362195028610572j)
"[0, 1, 0, 1]",(-1.1398406255846139-0.924508342201939j)
"[0, 0, 0, 0]",(-3.117049399088354-3.032046428958227j)
"[0, 1, 0, 1]",(-0.932201674481168-0.9723011403217795j)
"[0, 0, 1, 1]",(-2.9782318811193123+1.0409680619583888j)
"[1, 1, 1, 0]",(1.0418719796581306+3.147578676908388j)
"[1, 1, 1, 1]",(0.9863345347718587+1.0506698976358095j)
"[1, 1, 0, 1]",(0.8891225074730826-0.9994958989521355j)
"[0, 1, 1, 0]",(-1.048587259526506+3.172167506804336j)
"[1, 1, 1, 0]",(1.076096153704128+2.853340832406465j)
"[1, 0, 1, 1]",(2.9103689898323557+1.07556643234268j)
"[1, 0, 1, 0]",(2.9728715097174097+3.0237109947812226j)
"[1, 0, 0, 0]",(2.9915907943820965-2.9941758525938407j)
"[1, 0, 1, 0]",(3.0141456414827545+3.017675599497569j)
"[0, 0, 1, 1]",(-3.040335578269557+0.9860281381609918j)
"[0, 0, 0, 1]",(-2.9830955410211395-0.9776394527712424j)
"[1, 0, 0, 0]",(3.004997989948795-3.047069622724297j)
"[1, 0, 1, 1]",(2.984842529227325+1.0010497626874892j)
"[1, 0, 0, 1]",(3.041297744406752-1.0022211280675797j)
"[1, 0, 1, 1]",(3.0133119746650903+1.0281547413796273j)
"[1, 0, 1, 0]",(2.993633617119984+2.9252755141219113j)
"[1, 0, 1, 0]",(3.0541244958218976+2.9610684885874043j)
"[0, 1, 0, 1]",(-1.0342024333471-0.9670960023768636j)
"[0, 1, 1, 1]",(-1.0621222056317463+1.0103296805176294j)
"[1, 0, 0, 1]",(2.9977676696462914-0.8590628536303415j)
"[0, 1, 0, 1]",(-0.9669496778773043-1.0053149445718828j)
"[1, 0, 1, 1]",(3.0210401062429555+0.9382112703047478j)
"[1, 1, 1, 1]",(0.9729416855990239+1.0127311386253086j)
"[1, 0, 0, 0]",(2.998612028856561-2.9458441604531007j)
"[0, 1, 1, 1]",(-0.9672610416063904+0.9953374133440537j)
"[1, 1, 1, 1]",(0.9976668576907086+0.9833139252522162j)
"[0, 1, 1, 0]",(-1.0275027036344477+2.9205945660936585j)
"[1, 1, 0, 1]",(0.9854068649890566-0.9806402358629938j)
"[0, 1, 0, 1]",(-0.9534029136960883-1.0392054871574754j)
"[0, 1, 0, 0]",(-1.0207895091146015-2.9816895834278903j)
"[0, 1, 0, 0]",(-0.9986987138639141-2.9276528386052822j)
"[0, 1, 0, 0]",(-0.9561538697939419-3.061203403101726j)
"[1, 0, 0, 1]",(2.974657142824636-0.9723688155591779j)
"[0, 0, 1, 0]",(-2.9888473456805884+3.021481472364036j)
"[0, 0, 1, 0]",(-3.046154624770225+2.9035459561672674j)
"[1, 0, 0, 1]",(3.033341409013289-0.9862287768518516j)
"[0, 0, 1, 0]",(-2.934290142863692+2.965970994793661j)
"[1, 1, 0, 0]",(1.0080040512240092-3.0022783464577643j)
"[0, 1, 1, 1]",(-1.0251935144303634+1.0313321235635606j)
"[0, 1, 0, 0]",(-1.0103748303071136-2.942534792495455j)
"[1, 1, 0, 1]",(1.005705823787532-0.9634859097210995j)
"[1, 0, 1, 1]",(2.9675219729748017+0.9230339621565562j)
"[1, 1, 1, 1]",(0.8864280261292865+1.0218706450592223j)
"[0, 1, 0, 1]",(-1.0007071061623154-1.10408731537868j)
"[0, 0, 0, 1]",(-2.9944808773209997-1.0222876295704866j)
"[0, 1, 1, 1]",(-0.9684705871625087+0.9246468706908566j)
"[1, 0, 0, 1]",(3.0253897469984117-0.9454183677933049j)
"[1, 0, 1, 1]",(3.0069272982417212+0.9523402097586275j)
"[1, 0, 0, 0]",(3.001810679352433-3.0600541389271663j)
"[1, 0, 1, 0]",(3.0079930179466685+2.9233728446964418j)
"[0, 1, 0, 0]",(-0.9958917021776005-2.997759928187594j)
"[0, 0, 1, 0]",(-2.9887498747772177+2.9646784701025357j)
"[0, 1, 1, 0]",(-1.013204344920108+3.0562342094760373j)
"[0, 0, 0, 0]",(-2.9975122685722395-2.978445370532048j)
"[0, 1, 0, 1]",(-1.0173945369523412-0.9861794863825736j)
"[1, 0, 0, 0]",(2.994627289791304-3.0442207236686216j)
"[0, 1, 1, 1]",(-0.9555352190359253+0.9858082617924739j)
"[0, 0, 0, 1]",(-3.0313725649206833-0.9842198502893329j)
"[0, 1, 0, 1]",(-0.9474268592122442-0.9709022497407478j)
"[1, 1, 0, 0]",(1.023733096109834-3.0700980376906646j)
"[1, 1, 1, 0]",(0.9894073589386282+2.982936748577106j)
"[1, 0, 0, 0]",(2.9821392790998558-3.0000328201277795j)
"[1, 1, 1, 1]",(1.0174795933582503+1.048835347016558j)
"[0, 0, 0, 1]",(-3.009620569771669-1.0167987850675706j)
"[0, 1, 0, 0]",(-1.0593982050919075-3.041714101529713j)
"[0, 1, 1, 0]",(-1.0476182557542546+2.944918976291677j)
"[0, 0, 1, 1]",(-2.935880955183033+0.993014330426473j)
"[1, 1, 1, 1]",(0.9694351403866234+0.96388285674549j)
"[0, 0, 1, 0]",(-3.020815180012271+3.0106184095271424j)
"[1, 0, 0, 0]",(2.985623102687361-3.0539066055003046j)
"[1, 1, 0, 0]",(0.9397856499151341-2.971633656426332j)
"[0, 1, 0, 0]",(-1.0197580156467234-2.9971013150734716j)
"[0, 0, 0, 0]",(-3.0675927697845946-2.931831437523015j)
"[0, 1, 0, 0]",(-1.011092094139821-3.0050127417923327j)
"[0, 1, 0, 1]",(-0.9726937875206129-1.0239418284448187j)
"[1, 1, 0, 1]",(0.9284171123742043-0.9966369014324163j)
"[1, 0, 0, 1]",(3.007080750016843-1.0163105354644044j)
"[0, 0, 1, 1]",(-2.9880651438741865+1.0214354325201476j)
"[0, 0, 0, 0]",(-2.94765393263192-2.9797148894090033j)
"[1, 0, 1, 1]",(3.0285597669814286+0.9607980329964917j)
"[0, 1, 0, 0]",(-1.0600993033507837-2.961032249321028j)
"[0, 0, 1, 1]",(-2.946327752169217+0.9874868598625964j)
"[0, 0, 0, 0]",(-2.981806456716706-2.95600971856154j)
"[0, 0, 1, 0]",(-3.0313710238609275+2.980037810565188j)
"[1, 0, 0, 0]",(3.0366440399325403-2.9999133623259753j)
"[1, 1, 1, 0]",(1.0161868881412015+2.9833881329272787j)
"[1, 1, 1, 1]",(1.0075084973238937+0.9986339495664751j)
"[1, 1, 1, 1]",(1.069276043244915+0.9911380057895525j)
"[1, 1, 0, 1]",(0.9769667287689099-1.0231935504027714j)
"[0, 0, 0, 1]",(-2.9461783604841063-0.9790693865711024j)
"[0, 1, 0, 1]",(-1.0739044164639624-0.9933333508130321j)
"[1, 1, 0, 0]",(1.0204650904814054-2.9956025975256577j)
"[0, 0, 1, 0]",(-3.0344252418581315+2.9782482619405934j)
"[0, 1, 0, 0]",(-1.0291226274628402-3.01394379495202j)
"[1, 0, 0, 0]",(3.0653522169803864-3.022219931492591j)
"[1, 0, 0, 0]",(2.965914259830477-2.9484536508304604j)
"[0, 1, 0, 1]",(-1.016014013666146-1.0589365724211521j)
"[0, 0, 1, 1]",(-2.9613492255789575+0.9864263095665045j)
"[1, 1, 0, 1]",(0.97379567351143-0.9265179201705908j)
"[1, 1, 1, 0]",(1.0333220426918615+3.019146544021924j)
"[1, 0, 0, 1]",(3.0275266977925823-1.0256092064990714j)
"[1, 1, 0, 0]",(1.017709353388052-3.1048748009475156j)
"[0, 1, 0, 0]",(-0.9892361882262054-2.9325385308457723j)
"[0, 0, 0, 1]",(-3.0118749720441103-1.0294784856089443j)
"[0, 1, 0, 0]",(-0.9874126774810005-2.962792374553594j)
"[1, 1, 1, 0]",(1.0142183780237644+3.0348249213916074j)
"[1, 1, 1, 1]",(0.9924611921799401+1.1115036932020028j)
"[1, 1, 0, 1]",(0.9764150867109636-0.937909649931609j)
"[1, 1, 0, 1]",(1.0195891253162175-1.0059093312377152j)
"[1, 1, 0, 0]",(0.9875938907896062-3.0586915472925518j)
"[1, 1, 0, 1]",(0.9968743252309885-0.9747528977998525j)
"[0, 1, 1, 0]",(-1.0756201820283642+3.020625525463085j)
"[0, 0, 1, 0]",(-3.0268425446166765+3.0142090634663217j)
"[0, 0, 1, 1]",(-3.086957784002901+0.9794358524108746j)
"[1, 1, 0, 1]",(0.9873891071646039-0.982585253389054j)
"[0, 1, 0, 1]",(-0.9639566865346478-1.0025836534224393j)
"[0, 0, 1, 1]",(-2.992614166712102+0.9727880895404719j)
"[0, 0, 0, 0]",(-2.9937520721925206-2.9917415516942656j)
"[0, 0, 1, 0]",(-2.9267981690038027+3.0744558187767814j)
"[0, 1, 1, 0]",(-0.9666994774747912+3.0073772921368143j)
"[0, 1, 0, 1]",(-1.01588844987104-1.0506021353910542j)
"[0, 1, 1, 1]",(-0.9500357554885659+0.9353200416160503j)
"[1, 0, 0, 1]",(2.92838910965844-1.082719671669859j)
"[1, 0, 0, 0]",(3.0004671127214-2.9432940888184222j)
"[1, 0, 0, 1]",(3.0238778213465483-1.0452421945836843j)
"[1, 0, 0, 1]",(3.0142001304620494-1.0493505643962109j)
"[0, 1, 1, 0]",(-1.0336381249011553+3.000380243603724j)
"[0, 0, 0, 1]",(-3.0550249760788635-1.0690436708095015j)
"[0, 0, 0, 1]",(-2.9569715443901883-1.0205715624163982j)
"[0, 0, 0, 1]",(-2.965761811084427-1.0109080729239595j)
"[1, 1, 1, 1]",(1.008911926277705+1.006007652939073j)
"[0, 0, 1, 0]",(-2.9406143151525+3.009171200377892j)
"[1, 1, 0, 0]",(0.9715287861161733-2.9557322833971j)
"[0, 1, 0, 0]",(-0.946544597537034-3.0271864888635913j)
"[1, 1, 1, 1]",(0.9703939650501738+1.0264854390407196j)
"[0, 0, 1, 1]",(-3.001198176262285+1.0396565391643993j)
"[1, 1, 0, 0]",(0.997856517070821-3.044720288420815j)
"[0, 0, 0, 1]",(-2.984202361679817-0.9998571267972419j)
"[0, 0, 1, 1]",(-3.097962169369785+1.0141667306428004j)
"[0, 1, 0, 1]",(-1.032745321741025-1.0613950002090178j)
"[1, 1, 1, 1]",(1.0452782910496086+1.0248268618298233j)
"[0, 0, 1, 1]",(-3.0994493896638327+0.9547444968059027j)
"[1, 1, 1, 1]",(1.010738948269181+1.0074013116824765j)
"[1, 0, 1, 1]",(2.970646225029048+0.9107487249352614j)
"[0, 1, 0, 1]",(-0.9893975744209206-0.9385222195611378j)
"[1, 1, 1, 0]",(0.9939733067469411+3.020474941118142j)
"[1, 0, 0, 0]",(3.0135593777621983-3.017726414821839j)
"[0, 1, 1, 0]",(-1.0409053668961934+3.03623742222352j)
"[1, 1, 0, 1]",(0.9624070153604196-1.0167111869674024j)
"[0, 0, 0, 0]",(-3.0452362786985305-3.049281257622373j)
"[0, 1, 0, 1]",(-1.0054643096526843-0.9938410276517546j)
"[1, 1, 0, 1]",(1.0150441213361-0.9965132932244578j)
"[0, 0, 0, 1]",(-2.9864153206615427-1.01104845354516j)
"[1, 1, 1, 1]",(1.00309356023609+0.901140051805129j)
"[1, 1, 1, 0]",(1.03753705212119+3.0059564679055946j)
"[0, 1, 1, 0]",(-0.9386836548177088+2.9412469541398285j)
"[1, 1, 0, 0]",(1.0222176630151751-3.0040436470843033j)
"[1, 0, 1, 1]",(2.980787159866789+1.0137651705910395j)
"[1, 0, 0, 0]",(3.0191577759064314-2.939790905432417j)
"[0, 0, 1, 1]",(-3.027592934513039+1.0006088986490123j)
"[1, 0, 0, 1]",(2.9471888349765027-1.048970834646826j)
"[0, 1, 1, 0]",(-0.9945088729180595+2.9758755775889574j)
"[1, 0, 1, 1]",(2.963950734135849+0.9680183475713662j)
"[1, 1, 0, 0]",(1.05875424113382-3.099516299708437j)
"[1, 1, 1, 0]",(0.9505757076778373+3.0829176389212387j)
"[1, 1, 1, 0]",(1.0057710935681314+3.04673331542716j)
"[0, 0, 0, 0]",(-2.950165374368229-3.0426098905390906j)
"[0, 0, 0, 0]",(-2.893099728517777-3.0218636606951135j)
"[0, 1, 1, 0]",(-0.9165920365242205+2.97143546120541j)
"[1, 1, 1, 1]",(1.0005409861687231+1.0311586272536761j)
"[1, 1, 1, 0]",(0.9739119175031492+3.03703785402535j)
"[1, 0, 1, 0]",(3.056509384487918+3.03912926727162j)
"[1, 0, 1, 0]",(3.029062347632297+2.982055294672388j)
"[1, 1, 0, 1]",(1.0646291017194005-1.0597570254157334j)
"[1, 1, 0, 0]",(0.9338550234599098-3.0994887163925617j)
"[1, 1, 1, 0]",(1.0548906243067453+2.957917231859702j)
"[1, 1, 1, 1]",(1.0061855514651772+1.0111765617894493j)
"[0, 1, 1, 0]",(-1.0304679498113165+2.968684452874256j)
"[1, 1, 0, 0]",(0.959248954474706-3.0195977556758633j)
"[0, 1, 1, 0]",(-1.0673637850102637+3.0098921335121935j)
"[0, 0, 1, 0]",(-3.0807434798962015+2.9728171140320843j)
"[0, 1, 0, 1]",(-0.9908944413091116-0.995330972602736j)
"[1, 0, 1, 1]",(3.0043232439266983+0.9638240955184731j)
"[0, 1, 0, 1]",(-0.9596022481471469-1.047173454731924j)
"[1, 0, 1, 1]",(3.006183321084031+0.9907822628185013j)
"[1, 0, 0, 0]",(2.9744619997873465-3.046401051808925j)
"[1, 0, 1, 0]",(3.012179803998799+2.9497841844490393j)
"[0, 0, 0, 0]",(-3.0684698359361473-2.9665304349511215j)
"[0, 1, 1, 0]",(-0.9995819017695835+3.0053069482174117j)
"[0, 0, 1, 1]",(-3.059480761850765+1.0129111092016683j)
"[1, 0, 0, 0]",(3.0269318095562605-3.0599501820454638j)
"[1, 1, 1, 1]",(0.9953315321381038+0.9837069241709374j)
"[0, 1, 1, 0]",(-1.0490367131833187+3.009959452966767j)
"[0, 0, 1, 0]",(-2.921574730814148+2.9625395733914273j)
"[1, 0, 1, 1]",(2.95180403259868+1.0411615044353977j)
"[1, 1, 0, 0]",(1.0096366878004903-3.000948445358143j)
"[0, 1, 0, 1]",(-0.9558616583720969-0.9656945333068594j)
"[1, 1, 0, 0]",(1.0475393547787144-2.998917831123618j)
"[1, 0, 0, 0]",(2.963381419620318-3.0922793899736827j)
"[1, 0, 0, 1]",(2.9461068694833603-1.0264496485038521j)
"[1, 0, 1, 1]",(3.020894607422384+0.964388918578125j)
"[0, 0, 1, 1]",(-3.0122745340188275+0.9524165163329121j)
"[0, 1, 0, 0]",(-0.9011613833467124-3.006787832358567j)
"[1, 0, 0, 1]",(2.956159830675534-0.9967875462438345j)
"[0, 1, 1, 0]",(-1.0032398454942155+3.0577608459643955j)
"[1, 1, 1, 1]",(1.0135175659785096+1.0530528641170718j)
"[1, 1, 1, 1]",(1.084704472984338+1.0500151037548797j)
"[0, 0, 1, 1]",(-3.000105021455727+0.9672716336796783j)
"[0, 0, 1, 1]",(-2.8880822556710193+1.0315683751881854j)
"[0, 1, 0, 1]",(-1.0258166139048372-0.9680691603307916j)
"[0, 0, 1, 0]",(-3.0247473868814923+2.9506978451820545j)
"[1, 1, 1, 0]",(0.9401931451338755+2.9992897032391537j)
"[1, 0, 0, 0]",(3.019686556123613-3.0419260203615672j)
"[1, 0, 1, 1]",(3.033102588733449+1.0056785152001404j)
"[1, 1, 0, 1]",(0.9169695589052491-0.9856227423748856j)
"[1, 0, 0, 1]",(2.976474938296502-1.0163831566602513j)
"[1, 0, 0, 0]",(2.942988300840614-3.0655406532928255j)
"[1, 0, 1, 1]",(2.986838479352239+1.0014320508077905j)
"[1, 1, 0, 0]",(0.9958335561800472-2.9850118531976886j)
"[1, 1, 0, 1]",(1.0469113563688135-1.0467350275234983j)
"[0, 1, 1, 1]",(-0.9885662632176087+0.9576085373212955j)
"[1, 1, 1, 1]",(0.9969578706946174+0.9622024079398106j)
"[0, 0, 0, 1]",(-3.0085132478438203-1.0205853245792593j)
"[1, 1, 0, 1]",(0.9927884918171096-1.0119757128925397j)
"[0, 0, 1, 1]",(-3.042082871404106+1.0194686505001909j)
"[0, 1, 0, 1]",(-0.9409802009958853-1.0592521497642848j)
"[1, 1, 0, 0]",(1.0044394281837694-3.0056314811373057j)
"[0, 1, 1, 1]",(-1.02505874273721+1.0509856173451138j)
"[1, 0, 0, 1]",(3.007674348122892-1.065872828472359j)
"[0, 1, 0, 1]",(-0.9832654447954532-1.0043595857413836j)
"[0, 0, 0, 1]",(-3.030399015360834-1.0548303594008805j)
"[0, 0, 1, 0]",(-3.008074084203543+3.0357390734607965j)
"[0, 1, 0, 1]",(-1.0290372694797858-1.016822812762604j)
"[1, 1, 1, 0]",(0.9390975125507455+2.9589003416308772j)
"[1, 0, 0, 0]",(2.945435828734142-3.0318733878509305j)
"[1, 0, 0, 0]",(2.9538873415464963-3.024762065980394j)
"[0, 1, 1, 1]",(-0.9986701584835346+0.9846824787566896j)
"[0, 0, 1, 1]",(-2.9885165448425335+0.9706429220983769j)
"[1, 1, 0, 0]",(0.932886661048252-2.970695526583864j)
"[0, 0, 1, 0]",(-2.9401495847476506+3.031893754731154j)
"[1, 0, 0, 0]",(2.9714266999765613-3.0993486216482116j)
"[1, 0, 0, 0]",(3.014309112566698-3.0562112684725484j)
"[1, 1, 1, 1]",(1.0261403825817312+0.9907221293519983j)
"[0, 1, 1, 1]",(-1.0153326459710308+0.9752713597026245j)
"[0, 0, 0, 1]",(-3.07375428679074-0.9465232515325572j)
"[0, 0, 1, 1]",(-2.9569422753563313+0.9675245254240564j)
"[0, 0, 0, 0]",(-2.97711051185088-3.0456666874725995j)
"[0, 1, 1, 0]",(-0.9967980749814863+3.0298741258624875j)
"[1, 0, 1, 0]",(3.01612453185656+2.987152129359404j)
"[0, 1, 1, 1]",(-0.9532020609816163+0.9220357259189065j)
"[1, 0, 0, 1]",(2.995857885559318-0.9774261609492376j)
"[1, 1, 1, 1]",(0.9839165017770354+0.9824183099103744j)
"[0, 0, 1, 0]",(-2.991683582043221+3.0013847175705073j)
"[0, 0, 1, 1]",(-2.9934778319654494+1.1036744890367884j)
"[0, 0, 0, 1]",(-3.0062702583738083-1.0001622216169173j)
"[1, 1, 0, 0]",(1.0495088051882222-3.037419846017188j)
"[1, 1, 1, 0]",(0.9773208869068096+3.0133767445120103j)
"[1, 1, 1, 1]",(1.0190771669771952+1.0176412556574768j)
"[1, 1, 0, 0]",(1.0091640386635157-2.994820589221641j)
"[1, 1, 1, 1]",(0.9785709994366978+0.9574526670196515j)
"[0, 0, 1, 0]",(-2.9955075642255045+2.972698986938462j)
"[1, 1, 0, 0]",(1.0719738293835939-3.0189274599239737j)
"[1, 1, 1, 1]",(0.9489218924054088+1.0290402002530614j)
"[0, 1, 0, 1]",(-0.9684401415161439-0.9511841115596975j)
"[0, 0, 1, 0]",(-2.951668967875495+2.9887085625311878j)
"[0, 1, 1, 1]",(-0.9560430460403055+0.9761495134893572j)
"[0, 1, 1, 0]",(-1.0579739755471305+2.965759603161496j)
"[1, 0, 1, 1]",(2.9915681498417324+0.9678839443623173j)
"[1, 1, 1, 0]",(0.9825927500077194+3.010176349710711j)
"[1, 0, 1, 1]",(3.103409357693337+0.9951726192888769j)
"[0, 0, 1, 0]",(-2.9990577318452076+2.9910204366308775j)
"[0, 0, 1, 1]",(-2.980684696122214+0.9822695545237379j)
"[0, 1, 0, 0]",(-0.9997398206425603-3.0410095556256245j)
"[1, 0, 1, 1]",(3.027264486784927+0.9661322853660921j)
"[0, 0, 0, 0]",(-3.031686724005474-2.9920796604741864j)
"[0, 1, 1, 0]",(-1.0137875600564625+2.9622571720334654j)
"[1, 0, 1, 0]",(2.9702761132179516+3.007374269156894j)
"[0, 0, 0, 0]",(-2.9673915865125347-3.038940959734561j)
"[0, 1, 0, 1]",(-0.9455216948424611-0.9932886134680363j)
"[1, 1, 1, 1]",(1.0008293437300062+0.9989839502367118j)
"[1, 0, 0, 0]",(2.9424522009596403-2.99033293848414j)
"[1, 0, 1, 0]",(3.041600524906635+3.0517326939614047j)
"[1, 1, 1, 0]",(0.9941647595291216+2.961483809771512j)
"[0, 1, 0, 1]",(-1.0442341684017793-1.0018341470623835j)
"[1, 1, 1, 0]",(1.0040611887968358+2.952865995281086j)
"[1, 0, 1, 1]",(3.0451978506252857+1.0150430739811769j)
"[0, 0, 1, 0]",(-2.995720592562877+3.050235230431319j)
"[0, 1, 0, 1]",(-1.041734267573255-1.041145594850693j)
"[0, 0, 1, 0]",(-3.0234742648699564+2.960820057914724j)
"[1, 1, 0, 0]",(1.0026502092785639-2.994095110664902j)
"[1, 1, 0, 0]",(1.0229322724192687-3.018455077653245j)
"[0, 1, 1, 0]",(-1.0111042631209406+3.0172891626436353j)
"[0, 0, 1, 1]",(-2.9809184510319398+0.9227285277757384j)
"[1, 1, 1, 0]",(0.9922594104526878+3.002639402676027j)
"[0, 1, 0, 0]",(-0.9248235833016684-3.0394873879202344j)
"[0, 0, 0, 0]",(-3.0074155308900967-2.9603690479362523j)
"[1, 0, 1, 0]",(3.066563183822384+3.004713157936414j)
"[0, 0, 1, 1]",(-3.0055138862852147+0.9678826661905645j)
"[1, 1, 0, 0]",(0.9462039368616277-3.0238092925241267j)
"[0, 0, 1, 1]",(-3.0012974764623492+0.9640060201127713j)
"[1, 0, 1, 0]",(3.011528409442949+2.9959991760850264j)
"[1, 1, 1, 0]",(0.9823400021823313+3.0472071445364017j)
"[1, 0, 1, 1]",(3.0830385452641837+0.9501772840235717j)
"[0, 1, 0, 1]",(-0.9555845850966993-1.0317456222514327j)
"[0, 1, 1, 0]",(-1.0130194220762405+3.018262784489054j)
"[0, 1, 1, 1]",(-0.9831318244882201+0.950627111753375j)
"[0, 1, 0, 0]",(-0.9957868519124023-2.944908595651573j)
"[1, 1, 1, 1]",(1.0587989135251332+0.9275426106538283j)
"[0, 1, 0, 0]",(-0.9753829935851396-2.97743480945003j)
"[1, 1, 1, 0]",(1.016771834857834+3.0166739033307195j)
"[1, 1, 0, 0]",(1.0450103954821488-3.0144203145980364j)
"[0, 1, 0, 1]",(-0.9395106038365599-1.032304600622987j)
"[1, 0, 0, 0]",(3.0369969806986172-3.0807303841150575j)
"[1, 0, 1, 0]",(2.98846112053482+2.9975403118801975j)
"[1, 1, 1, 1]",(1.037316850248391+0.9988894817537253j)
"[0, 0, 1, 0]",(-2.9753009776544026+2.884467889802238j)
"[0, 0, 0, 1]",(-2.988857708944251-1.0023457560449016j)
"[0, 1, 1, 0]",(-1.0633578673296422+2.9459487784132223j)
"[1, 0, 1, 0]",(2.9580162339283493+2.9839366337945443j)
"[1, 1, 0, 1]",(1.0434754626590652-0.9464566811213413j)
"[0, 1, 0, 0]",(-1.0590841559722621-3.0004461241703195j)
"[0, 1, 1, 0]",(-1.028671916665403+2.9854846507683797j)
"[0, 0, 0, 0]",(-2.970150760872143-2.994682528576548j)
"[0, 0, 1, 1]",(-2.9979870121437626+1.0194728028020708j)
"[1, 1, 0, 0]",(0.9899390917068663-3.055119326336452j)
"[0, 0, 0, 0]",(-3.1069365293793223-3.0287771140796442j)
"[1, 0, 0, 0]",(2.990548041367815-3.062018806446769j)
"[1, 1, 0, 0]",(1.0183692081444193-3.062495146227484j)
"[0, 0, 0, 1]",(-3.0385897188829203-1.0399117770318287j)
"[1, 1, 1, 0]",(1.0488876177971513+3.020581355997693j)
"[1, 1, 0, 0]",(1.0425862415875322-3.003637067601671j)
"[1, 0, 0, 1]",(3.0120306945384736-0.9705973665991835j)
"[1, 0, 0, 0]",(2.9772704600962623-2.9806834107031617j)
"[0, 0, 0, 1]",(-2.9886921648655815-0.9811423270054218j)
"[0, 0, 1, 1]",(-2.9954734095483735+1.054333128197293j)
"[0, 0, 0, 1]",(-2.999433455480643-1.0440369611320304j)
"[1, 1, 0, 0]",(1.0046710957128053-2.9762666949971925j)
"[1, 1, 0, 1]",(1.0506497487523634-1.0631838154806341j)
"[1, 0, 1, 0]",(3.0142158639773124+2.9543354753026962j)
"[0, 1, 1, 0]",(-0.9746613440386952+3.03615984299956j)
"[0, 0, 1, 0]",(-2.9516046495796746+3.04024387493906j)
"[0, 1, 0, 0]",(-1.0099403752043017-2.9262406247250654j)
"[0, 1, 0, 0]",(-1.052000565940024-3.0362398156345787j)
"[1, 1, 1, 0]",(0.9828828412064197+2.9891468530357823j)
"[0, 1, 0, 0]",(-1.0187924065717355-2.9280313655613317j)
"[1, 0, 1, 0]",(2.9961116891541963+3.040086009063699j)
"[0, 1, 1, 0]",(-0.9387013111350474+2.9999349777302715j)
"[0, 1, 0, 0]",(-0.9305562167941536-3.0251114020036565j)
"[0, 1, 0, 0]",(-1.054362804091555-2.9832204136688865j)
"[1, 0, 1, 0]",(3.0130684766547935+3.0327238023778973j)
"[1, 1, 1, 1]",(0.9397443807548845+0.9539502035620128j)
"[1, 1, 1, 1]",(0.9640048172647936+1.018221056794644j)
"[0, 1, 1, 0]",(-1.026159074471498+3.0464574198466576j)
"[1, 0, 1, 1]",(3.075954413603405+0.9733440290235296j)
"[0, 0, 1, 0]",(-2.9759640015820428+2.9636571261133478j)
"[1, 0, 1, 1]",(3.0513690029857408+0.9702093966769326j)
"[1, 0, 1, 1]",(2.9669253351596043+0.9750873809285096j)
"[0, 0, 1, 0]",(-3.048878756490417+3.0209928597601983j)
"[0, 0, 1, 1]",(-2.95478931013612+0.9487498932872542j)
"[1, 0, 1, 0]",(2.9784785909040843+2.9905169083648184j)
"[1, 1, 1, 0]",(1.0051166424348694+3.0240571387975557j)
"[1, 0, 1, 0]",(3.0162396313084243+3.0303587315920333j)
"[0, 1, 1, 0]",(-1.0091157578663843+3.0751531225841804j)
"[0, 1, 0, 1]",(-1.0817676683219895-0.9200916495106677j)
"[1, 1, 0, 1]",(1.0722221757698476-1.0023175039702596j)
"[1, 0, 1, 1]",(3.015521323113374+1.010637700586285j)
"[0, 0, 0, 1]",(-3.0152407994141077-0.9938408470152251j)
"[1, 0, 1, 1]",(2.981871611408261+0.9918660470125992j)
"[0, 0, 0, 1]",(-2.9617004503102464-0.9829828797960769j)
"[1, 0, 0, 0]",(3.002307426866789-3.05053198455299j)
"[1, 1, 0, 0]",(0.9846043702181955-2.943567806868847j)
"[1, 1, 0, 1]",(1.040988181006087-1.0219930060222941j)
"[0, 0, 0, 1]",(-2.933129663349249-1.0909608602154963j)
"[0, 1, 1, 0]",(-1.0044860792864478+3.02791985790654j)
"[1, 0, 1, 0]",(2.9925463159324392+3.0792020423473754j)
"[0, 0, 0, 0]",(-3.023372468860128-3.0448357975035547j)
"[1, 1, 1, 1]",(1.0197949933092363+1.0031191116696967j)
"[1, 0, 0, 1]",(3.0360340701574717-1.005083136219467j)
"[1, 1, 0, 1]",(1.0216431486222706-1.0153547539543755j)
"[1, 1, 1, 0]",(1.0343146776884922+2.9776503024071976j)
"[1, 1, 1, 0]",(1.0186942134553112+3.04179332903198j)
"[0, 0, 0, 0]",(-2.953412974691342-2.9522404306398866j)
"[0, 0, 0, 0]",(-3.0081025505991765-3.009239867199834j)
"[1, 1, 0, 1]",(0.992342229223747-0.9854230177114617j)
"[0, 0, 1, 1]",(-3.0002394900752076+1.0357654685861684j)
